,period,time,x,y,z,possession_start,possession_end,possession_number,scored
14162,2,491.92,72.07301,38.02856,3.35287,507.0,482.0,"(37.0,)",0.0
14163,2,491.88,71.70824,38.29941,3.49347,507.0,482.0,"(37.0,)",0.0
14164,2,491.84,71.4266,38.2317,3.54356,507.0,482.0,"(37.0,)",0.0
14165,2,491.8,70.99661,38.31367,3.65629,507.0,482.0,"(37.0,)",0.0
14166,2,491.76,70.6191,38.22065,3.85403,507.0,482.0,"(37.0,)",0.0
14167,2,491.72,70.34486,38.1075,3.94006,507.0,482.0,"(37.0,)",0.0
14168,2,491.68,70.07029,38.04462,3.87701,507.0,482.0,"(37.0,)",0.0
14169,2,491.64,69.88672,37.97512,3.8199,507.0,482.0,"(37.0,)",0.0
14170,2,491.6,69.55532,38.23729,3.228,507.0,482.0,"(37.0,)",0.0
14171,2,491.56,69.14473,38.35143,2.9656,507.0,482.0,"(37.0,)",0.0
14172,2,491.52,68.71976,38.61561,2.12302,507.0,482.0,"(37.0,)",0.0
14173,2,491.48,68.28743,38.88109,1.52085,507.0,482.0,"(37.0,)",0.0
14174,2,491.44,67.78462,39.24272,0.7266,507.0,482.0,"(37.0,)",0.0
14175,2,491.4,67.41807,39.53045,0.55469,507.0,482.0,"(37.0,)",0.0
14176,2,491.36,67.21097,39.63219,1.31969,507.0,482.0,"(37.0,)",0.0
14177,2,491.32,66.92093,39.95408,1.65608,507.0,482.0,"(37.0,)",0.0
14178,2,491.28,66.59188,40.23965,2.30613,507.0,482.0,"(37.0,)",0.0
14179,2,491.24,66.3496,40.4079,2.58502,507.0,482.0,"(37.0,)",0.0
14180,2,491.2,66.13353,40.60128,3.08127,507.0,482.0,"(37.0,)",0.0
14181,2,491.16,65.81234,40.70256,3.2417,507.0,482.0,"(37.0,)",0.0
14182,2,491.12,65.69345,40.84263,3.40019,507.0,482.0,"(37.0,)",0.0
14183,2,491.08,65.58808,40.89894,3.60535,507.0,482.0,"(37.0,)",0.0
14184,2,491.04,65.41883,40.97509,3.79071,507.0,482.0,"(37.0,)",0.0
14185,2,491.0,65.27971,41.03613,3.91099,507.0,482.0,"(37.0,)",0.0
14186,2,490.96,65.23748,41.05765,3.94188,507.0,482.0,"(37.0,)",0.0
14187,2,490.92,65.16288,41.11296,3.80302,507.0,482.0,"(37.0,)",0.0
14188,2,490.88,65.07698,41.13335,3.57436,507.0,482.0,"(37.0,)",0.0
14189,2,490.84,64.98096,41.28455,3.35295,507.0,482.0,"(37.0,)",0.0
14190,2,490.8,64.80529,41.38899,2.66217,507.0,482.0,"(37.0,)",0.0
14191,2,490.76,64.54538,41.51554,2.17616,507.0,482.0,"(37.0,)",0.0
14192,2,490.72,64.28342,41.55425,1.64422,507.0,482.0,"(37.0,)",0.0
14193,2,490.68,63.93331,41.85278,0.88036,507.0,482.0,"(37.0,)",0.0
14194,2,490.64,63.68134,42.0086,0.22171,507.0,482.0,"(37.0,)",0.0
14195,2,490.6,63.49003,42.11016,0.87762,507.0,482.0,"(37.0,)",0.0
14196,2,490.56,63.21682,42.3218,1.41907,507.0,482.0,"(37.0,)",0.0
14197,2,490.52,63.13686,42.43093,1.86334,507.0,482.0,"(37.0,)",0.0
14198,2,490.48,62.78896,42.73302,2.19603,507.0,482.0,"(37.0,)",0.0
14199,2,490.44,62.65742,42.73568,2.68455,507.0,482.0,"(37.0,)",0.0
